0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
373,8,0.25368000000000235,1,0.25539000000000245,0
0,0,0,0,0,0
375,2,0.25539000000000245,2,0.2565200000000025,1
0,0,0,0,0,1
0,0,0,0,0,1
378,3,0.2565200000000025,1,0.25837000000000243,0
0,0,0,0,0,0
380,2,0.25837000000000243,0,0.2584300000000024,1
381,1,0.2584300000000024,2,0.26054000000000244,0
0,0,0,0,0,0
0,0,0,0,0,0
384,3,0.26054000000000244,2,0.2617600000000022,1
0,0,0,0,0,1
0,0,0,0,0,1
387,3,0.2617600000000022,0,0.2628600000000021,0
388,1,0.2628600000000021,0,0.26333000000000206,1
389,1,0.26333000000000206,0,0.2634000000000021,0
390,1,0.2634000000000021,3,0.26689000000000185,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
394,4,0.26689000000000185,0,0.2675800000000019,0
395,1,0.2675800000000019,0,0.26818000000000186,1
396,1,0.26818000000000186,1,0.2686600000000019,0
0,0,0,0,0,0
398,2,0.2686600000000019,0,0.269590000000002,1
399,1,0.269590000000002,1,0.27003000000000177,0
0,0,0,0,0,0
401,2,0.27003000000000177,0,0.2702400000000016,1
402,1,0.2702400000000016,1,0.2732400000000015,0
0,0,0,0,0,0
404,2,0.2732400000000015,2,0.2750900000000014,1
0,0,0,0,0,1
0,0,0,0,0,1
407,3,0.2750900000000014,0,0.2755700000000014,0
408,1,0.2755700000000014,0,0.27576000000000156,1
409,1,0.27576000000000156,0,0.2767500000000016,0
410,1,0.2767500000000016,1,0.2771400000000015,1
0,0,0,0,0,1
412,2,0.2771400000000015,1,0.2801600000000015,0
0,0,0,0,0,0
414,2,0.2801600000000015,0,0.2824600000000015,1
415,1,0.2824600000000015,4,0.284050000000001,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
420,5,0.284050000000001,0,0.284520000000001,1
421,1,0.284520000000001,1,0.28667000000000087,0
0,0,0,0,0,0
423,2,0.28667000000000087,0,0.2881700000000009,1
424,1,0.2881700000000009,1,0.2889100000000011,0
0,0,0,0,0,0
426,2,0.2889100000000011,0,0.28929000000000116,1
427,1,0.28929000000000116,1,0.29141000000000106,0
0,0,0,0,0,0
429,2,0.29141000000000106,0,0.29273000000000104,1
430,1,0.29273000000000104,2,0.2939600000000011,0
0,0,0,0,0,0
0,0,0,0,0,0
433,3,0.2939600000000011,0,0.29459000000000124,1
434,1,0.29459000000000124,0,0.29578000000000104,0
435,1,0.29578000000000104,1,0.29634000000000094,1
0,0,0,0,0,1
437,2,0.29634000000000094,1,0.29831000000000096,0
0,0,0,0,0,0
439,2,0.29831000000000096,0,0.2985000000000011,1
440,1,0.2985000000000011,0,0.2994500000000011,0
441,1,0.2994500000000011,4,0.30152000000000134,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
446,5,0.30152000000000134,1,0.3039700000000014,0
0,0,0,0,0,0
448,2,0.3039700000000014,1,0.30669000000000124,1
0,0,0,0,0,1
450,2,0.30669000000000124,2,0.30892000000000097,0
0,0,0,0,0,0
0,0,0,0,0,0
453,3,0.30892000000000097,3,0.31446000000000085,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
457,4,0.31446000000000085,0,0.31468000000000096,0
458,1,0.31468000000000096,0,0.31473000000000106,1
459,1,0.31473000000000106,0,0.31503000000000103,0
460,1,0.31503000000000103,0,0.315090000000001,1
461,1,0.315090000000001,0,0.3162500000000008,0
462,1,0.3162500000000008,0,0.31709000000000076,1
463,1,0.31709000000000076,0,0.31731000000000087,0
464,1,0.31731000000000087,1,0.31756000000000095,1
0,0,0,0,0,1
466,2,0.31756000000000095,0,0.3176700000000008,0
467,1,0.3176700000000008,1,0.31953000000000076,1
0,0,0,0,0,1
469,2,0.31953000000000076,0,0.3198200000000009,0
470,1,0.3198200000000009,1,0.32151000000000085,1
0,0,0,0,0,1
472,2,0.32151000000000085,1,0.32269000000000103,0
0,0,0,0,0,0
474,2,0.32269000000000103,0,0.32339000000000095,1
475,1,0.32339000000000095,0,0.3241800000000008,0
476,1,0.3241800000000008,1,0.32454000000000094,1
0,0,0,0,0,1
478,2,0.32454000000000094,0,0.3258400000000008,0
479,1,0.3258400000000008,2,0.3276500000000009,1
0,0,0,0,0,1
0,0,0,0,0,1
482,3,0.3276500000000009,0,0.327670000000001,0
483,1,0.327670000000001,0,0.32771000000000106,1
484,1,0.32771000000000106,1,0.3279300000000007,0
0,0,0,0,0,0
486,2,0.3279300000000007,0,0.32880000000000087,1
487,1,0.32880000000000087,2,0.33103000000000105,0
0,0,0,0,0,0
0,0,0,0,0,0
490,3,0.33103000000000105,0,0.33333000000000124,1
491,1,0.33333000000000124,2,0.33823000000000114,0
0,0,0,0,0,0
0,0,0,0,0,0
494,3,0.33823000000000114,0,0.33901000000000114,1
495,1,0.33901000000000114,0,0.3397300000000012,0
496,1,0.3397300000000012,0,0.3397300000000012,1
497,1,0.3397300000000012,1,0.3414900000000012,0
0,0,0,0,0,0
499,2,0.3414900000000012,0,0.3415100000000011,1
500,1,0.3415100000000011,1,0.341970000000001,0
0,0,0,0,0,0
502,2,0.341970000000001,0,0.34215000000000106,1
503,1,0.34215000000000106,1,0.3440500000000011,0
0,0,0,0,0,0
505,2,0.3440500000000011,0,0.34418000000000104,1
506,1,0.34418000000000104,1,0.3469500000000012,0
0,0,0,0,0,0
508,2,0.3469500000000012,1,0.34779000000000115,1
0,0,0,0,0,1
510,2,0.34779000000000115,1,0.3484300000000011,0
0,0,0,0,0,0
512,2,0.3484300000000011,1,0.34918000000000116,1
0,0,0,0,0,1
514,2,0.34918000000000116,0,0.34970000000000123,0
515,1,0.34970000000000123,6,0.35398000000000174,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
522,7,0.35398000000000174,0,0.35486000000000173,0
523,1,0.35486000000000173,0,0.3551300000000017,1
524,1,0.3551300000000017,0,0.35517000000000176,0
525,1,0.35517000000000176,1,0.3559600000000016,1
0,0,0,0,0,1
527,2,0.3559600000000016,1,0.35653000000000157,0
0,0,0,0,0,0
529,2,0.35653000000000157,3,0.3602600000000016,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
533,4,0.3602600000000016,4,0.3618600000000014,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
538,5,0.3618600000000014,4,0.3656200000000014,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
543,5,0.3656200000000014,0,0.3667900000000015,0
544,1,0.3667900000000015,0,0.3680300000000014,1
545,1,0.3680300000000014,0,0.36863000000000135,0
546,1,0.36863000000000135,0,0.3693000000000015,1
547,1,0.3693000000000015,0,0.3695700000000015,0
548,1,0.3695700000000015,4,0.3725500000000015,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
553,5,0.3725500000000015,3,0.3734900000000012,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
557,4,0.3734900000000012,5,0.3765400000000012,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
563,6,0.3765400000000012,1,0.3781500000000013,0
0,0,0,0,0,0
565,2,0.3781500000000013,0,0.3794200000000014,1
566,1,0.3794200000000014,1,0.38123000000000173,0
0,0,0,0,0,0
568,2,0.38123000000000173,2,0.38181000000000176,1
0,0,0,0,0,1
0,0,0,0,0,1
571,3,0.38181000000000176,1,0.38248000000000193,0
0,0,0,0,0,0
573,2,0.38248000000000193,0,0.38325000000000187,1
574,1,0.38325000000000187,0,0.3835800000000018,0
575,1,0.3835800000000018,0,0.38428000000000173,1
576,1,0.38428000000000173,0,0.3843400000000017,0
577,1,0.3843400000000017,1,0.38498000000000165,1
0,0,0,0,0,1
579,2,0.38498000000000165,0,0.3858900000000016,0
580,1,0.3858900000000016,2,0.3879200000000016,1
0,0,0,0,0,1
0,0,0,0,0,1
583,3,0.3879200000000016,2,0.3883800000000017,0
0,0,0,0,0,0
0,0,0,0,0,0
586,3,0.3883800000000017,0,0.3883800000000017,1
587,1,0.3883800000000017,0,0.3890000000000018,0
588,1,0.3890000000000018,1,0.38930000000000176,1
0,0,0,0,0,1
590,2,0.38930000000000176,1,0.3903200000000018,0
0,0,0,0,0,0
592,2,0.3903200000000018,0,0.3911400000000016,1
593,1,0.3911400000000016,2,0.39189000000000185,0
0,0,0,0,0,0
0,0,0,0,0,0
596,3,0.39189000000000185,1,0.39248000000000194,1
0,0,0,0,0,1
598,2,0.39248000000000194,2,0.39455000000000195,0
0,0,0,0,0,0
0,0,0,0,0,0
601,3,0.39455000000000195,0,0.395370000000002,1
602,1,0.395370000000002,0,0.395540000000002,0
603,1,0.395540000000002,0,0.3957700000000022,1
604,1,0.3957700000000022,0,0.39585000000000226,0
605,1,0.39585000000000226,4,0.39822000000000224,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
610,5,0.39822000000000224,2,0.40701000000000254,0
0,0,0,0,0,0
0,0,0,0,0,0
613,3,0.40701000000000254,5,0.41096000000000243,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
619,6,0.41096000000000243,1,0.4126000000000025,0
0,0,0,0,0,0
621,2,0.4126000000000025,2,0.41372000000000275,1
0,0,0,0,0,1
0,0,0,0,0,1
624,3,0.41372000000000275,0,0.4140700000000028,0
625,1,0.4140700000000028,1,0.4142900000000027,1
0,0,0,0,0,1
627,2,0.4142900000000027,0,0.4149700000000027,0
628,1,0.4149700000000027,4,0.4173800000000025,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
633,5,0.4173800000000025,2,0.4185000000000023,0
0,0,0,0,0,0
0,0,0,0,0,0
636,3,0.4185000000000023,2,0.42117000000000226,1
0,0,0,0,0,1
0,0,0,0,0,1
639,3,0.42117000000000226,0,0.42215000000000225,0
640,1,0.42215000000000225,2,0.4237500000000025,1
0,0,0,0,0,1
0,0,0,0,0,1
643,3,0.4237500000000025,0,0.42403000000000235,0
644,1,0.42403000000000235,4,0.4255800000000023,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
649,5,0.4255800000000023,1,0.42593000000000214,0
0,0,0,0,0,0
651,2,0.42593000000000214,0,0.42610000000000214,1
652,1,0.42610000000000214,0,0.426250000000002,0
653,1,0.426250000000002,4,0.4307100000000019,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
658,5,0.4307100000000019,0,0.43078000000000194,0
659,1,0.43078000000000194,0,0.43107000000000184,1
660,1,0.43107000000000184,1,0.4333500000000019,0
0,0,0,0,0,0
662,2,0.4333500000000019,1,0.43424000000000196,1
0,0,0,0,0,1
664,2,0.43424000000000196,0,0.4343700000000019,0
665,1,0.4343700000000019,0,0.434990000000002,1
666,1,0.434990000000002,0,0.4356400000000018,0
667,1,0.4356400000000018,0,0.4359600000000017,1
668,1,0.4359600000000017,0,0.4364000000000017,0
669,1,0.4364000000000017,0,0.43748000000000165,1
670,1,0.43748000000000165,2,0.4389300000000018,0
0,0,0,0,0,0
0,0,0,0,0,0
673,3,0.4389300000000018,0,0.43900000000000183,1
674,1,0.43900000000000183,0,0.43948000000000187,0
675,1,0.43948000000000187,2,0.44166000000000194,1
0,0,0,0,0,1
0,0,0,0,0,1
678,3,0.44166000000000194,1,0.44300000000000184,0
0,0,0,0,0,0
680,2,0.44300000000000184,1,0.4436900000000019,1
0,0,0,0,0,1
682,2,0.4436900000000019,0,0.445800000000002,0
683,1,0.445800000000002,0,0.44710000000000205,1
684,1,0.44710000000000205,1,0.44822000000000206,0
0,0,0,0,0,0
686,2,0.44822000000000206,1,0.4502600000000021,1
0,0,0,0,0,1
688,2,0.4502600000000021,0,0.4508500000000022,0
689,1,0.4508500000000022,0,0.45094000000000234,1
690,1,0.45094000000000234,0,0.4517800000000025,0
691,1,0.4517800000000025,0,0.4523900000000025,1
692,1,0.4523900000000025,0,0.4530000000000025,0
693,1,0.4530000000000025,1,0.4604200000000027,1
0,0,0,0,0,1
695,2,0.4604200000000027,1,0.4609100000000024,0
0,0,0,0,0,0
697,2,0.4609100000000024,0,0.4610000000000023,1
698,1,0.4610000000000023,4,0.4634100000000023,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
703,5,0.4634100000000023,0,0.4640500000000023,1
704,1,0.4640500000000023,0,0.4643100000000022,0
705,1,0.4643100000000022,0,0.46435000000000226,1
706,1,0.46435000000000226,0,0.4651900000000022,0
707,1,0.4651900000000022,1,0.4695300000000022,1
0,0,0,0,0,1
709,2,0.4695300000000022,4,0.47492000000000223,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
714,5,0.47492000000000223,1,0.4753900000000024,1
0,0,0,0,0,1
716,2,0.4753900000000024,0,0.47606000000000237,0
717,1,0.47606000000000237,0,0.47616000000000236,1
718,1,0.47616000000000236,2,0.4773200000000024,0
0,0,0,0,0,0
0,0,0,0,0,0
721,3,0.4773200000000024,1,0.47816000000000236,1
0,0,0,0,0,1
723,2,0.47816000000000236,0,0.47836000000000234,0
724,1,0.47836000000000234,0,0.4783900000000023,1
725,1,0.4783900000000023,1,0.48004000000000246,0
0,0,0,0,0,0
727,2,0.48004000000000246,0,0.4803200000000025,1
